spp1
0.0,-inf,inf,-274.3461408816941,553.170070192255,-276.5850350961275
0.0379746835443,-inf,inf,-22.759598283535926,48.989573664385155,-25.208973693853732
0.0759493670886,-inf,inf,-6.872420546185077,16.707868556081692,-9.40459056401839
0.113924050633,-inf,inf,-2.7605791176826107,8.012419541119375,-5.309299778355389
0.151898734177,-inf,inf,-1.1620719561692368,4.320539661774439,-3.736896255347623
0.189873417722,-inf,inf,-0.429603945828054,2.2547303784811743,-3.056317287453345
0.227848101266,-inf,inf,-0.10881922233995836,0.7815129407250645,-2.8165565429447046
0.26582278481,-inf,inf,-0.07053481008363324,-0.5732882704150766,-2.8879915767551094
0.303797468354,-inf,inf,-0.3386457180453214,-2.1833378804940367,-3.2919344888926223
0.341772151899,-inf,inf,-1.10593782092884,-4.596250078064138,-4.215236749087875
0.379746835443,-inf,inf,-2.9578961869374547,-9.067810073760697,-6.228928459370692
0.417721518987,-inf,inf,-7.892458369479265,-19.62924895241251,-11.289998363984614
0.455696202532,-inf,inf,-26.104941315929175,-56.62764508926454,-29.4474031460613
0.493670886076,-inf,inf,-217.39542133445372,-439.3865161886881,-219.8670856219282
0.53164556962,-inf,inf,-47.047854692744295,-98.81798579473399,-50.402045920414466
0.569620253165,-inf,inf,-13.041516106477024,-30.653059837077958,-16.919680360589165
0.607594936709,-inf,inf,-5.041756261930729,-14.299244327312715,-9.165508852537716
0.645569620253,-inf,inf,-2.000652957534309,-7.702589801987879,-6.312820520842032
0.683544303797,-inf,inf,-0.596086338606616,-4.131990828797193,-5.094615079168606
0.721518987342,-inf,inf,0.04880162357810858,-1.6556624363378996,-4.650792162546151
0.759493670886,-inf,inf,0.18791703708934734,0.5641103974094114,-4.731269084839397
0.79746835443,-inf,inf,-0.19578197930764613,3.1439002276402372,-5.349493436279695
0.835443037975,-inf,inf,-1.3886582293154524,6.934317163818503,-6.779268790640523
0.873417721519,-inf,inf,-4.2593296321956124,13.80236621565318,-9.858240466582657
0.911392405063,-inf,inf,-11.647563350302903,29.451348690182762,-17.345068234108666
0.949367088608,-inf,inf,-36.764104303003776,80.14747211940785,-42.190868271867544
0.987341772152,-inf,inf,-230.96861843527802,467.72898160942316,-234.6061185133984
1.0253164557,-inf,inf,-106.70266379824103,219.74686078538767,-111.27828063566899
1.06329113924,-inf,inf,-24.198377976196074,54.93287821909611,-29.791167393776483
1.10126582278,-inf,inf,-8.303550346926832,22.504446205934947,-13.989794054752856
1.13924050633,-inf,inf,-3.0131504439430183,10.96158147213723,-8.549126702699644
1.17721518987,-inf,inf,-0.8664831474138202,5.456801942183242,-6.1792068588975
1.21518987342,-inf,inf,0.0007970043475683808,2.201733467778343,-5.073614070879072
1.25316455696,-inf,inf,0.19420884520744877,-0.18489630205498586,-4.649797727730479
1.29113924051,-inf,inf,-0.10426634886838745,-2.4205876790211254,-4.734800814632635
1.32911392405,-inf,inf,-0.9559511909229985,-5.141756834283039,-5.391179750009225
1.36708860759,-inf,inf,-2.7539069306270956,-9.402055366740608,-7.004974955559749
1.40506329114,-inf,inf,-6.823398891434974,-17.996634770890644,-10.876675359342727
1.44303797468,-inf,inf,-18.822750005762735,-42.298112001006245,-22.579862923532914
1.48101265823,-inf,inf,-88.83936100424222,-182.35003699354004,-91.82772318528417
1.51898734177,-inf,inf,-85.48497201259481,-175.55498445303442,-88.40587466796734
1.55696202532,-inf,inf,-16.746272206199148,-37.74253025373704,-20.147971604415876
1.59493670886,-inf,inf,-5.630131364168317,-14.88224009317114,-8.994420133203944
1.63291139241,-inf,inf,-2.1496442787126213,-7.204552899816311,-5.367731911869624
1.67088607595,-inf,inf,-0.7716221061932066,-3.650219488071278,-3.827289002849729
1.70886075949,-inf,inf,-0.20794402508435042,-1.591632635388802,-3.113319779303486
1.74683544304,-inf,inf,-0.05317245714866944,-0.11257217504740477,-2.8309805978998788
1.78481012658,-inf,inf,-0.18170704695304574,1.2407632507954984,-2.85918072282283
1.82278481013,-inf,inf,-0.6155229493280259,2.8451018003700734,-3.2217538304266395
1.86075949367,-inf,inf,-1.5583300248818475,5.2851227762106925,-4.121958530162649
1.89873417722,-inf,inf,-3.690345287443572,10.028383937724348,-6.234102572750982
1.93670886076,-inf,inf,-9.742039703017912,22.610220727116303,-12.261962094999067
1.9746835443,-inf,inf,-39.915280099948376,83.48400011300154,-42.27571652200164
2.01265822785,-inf,inf,-82.84063347217624,169.515364975607,-85.02646483112011
2.05063291139,-inf,inf,-13.26664728698885,29.621831388325628,-15.593389947649811
2.08860759494,-inf,inf,-4.34239307805063,11.091901763048606,-6.532461210859217
2.12658227848,-inf,inf,-1.7601674742369517,5.293264544505992,-3.78067600277093
2.16455696203,-inf,inf,-0.777918313143003,2.70614464995981,-2.6456364101939913
2.20253164557,-inf,inf,-0.37925825379264233,1.2477212312480463,-2.123056093888244
2.24050632911,-inf,inf,-0.2560171867448529,0.22753787584421228,-1.9083904897970347
2.27848101266,-inf,inf,-0.31036355925779374,-0.678352445433135,-1.905506924251176
2.3164556962,-inf,inf,-0.5453555783678015,-1.718712044357923,-2.1191180379467265
2.35443037975,-inf,inf,-1.074050009239395,-3.2510146553698354,-2.6644378783718046
2.39240506329,-inf,inf,-2.276250211168762,-6.121009639212699,-3.9234358648948313
2.43037974684,-inf,inf,-5.600210844112405,-13.30183418012531,-7.342261546922106
2.46835443038,-inf,inf,-20.321164199742327,-43.45213198709184,-22.162730136015607
2.50632911392,-inf,inf,-96.05002534538914,-195.69423435650071,-97.92453658842192
2.54430379747,-inf,inf,-11.555503775555245,-25.53544281350436,-13.278893689771532
2.58227848101,-inf,inf,-3.6465357880975775,-8.958546588581044,-5.152615699865031
2.62025316456,-inf,inf,-1.567938977033654,-4.186954011399453,-2.8761340155491446
2.6582278481,-inf,inf,-0.8188395974104794,-2.1464032487097042,-1.9684737990003887
2.69620253165,-inf,inf,-0.5227864240520422,-1.0308539588383712,-1.554273266831088
2.73417721519,-inf,inf,-0.42556263615559026,-0.27357768271322624,-1.3781723506952832
2.77215189873,-inf,inf,-0.4454676674041447,0.3768287109228786,-1.3580829132970653
